dataset,channel,frequency_bin,domain_score,domain_mask,fault_mask,quadrant
TEP,6,20,0.06865338981151581,0.7690961956977844,0.6888742446899414,fault_high_domain_high
TEP,6,21,0.06828417629003525,0.7591836452484131,0.7241297364234924,fault_high_domain_high
TEP,6,22,0.05705394223332405,0.48454809188842773,0.7143571972846985,fault_high_domain_low
TEP,6,23,0.06400753557682037,0.6810495853424072,0.6870904564857483,fault_high_domain_high
TEP,6,24,0.07062045484781265,0.8104956150054932,0.6713418960571289,fault_high_domain_high
TEP,6,25,0.06246236339211464,0.6478134393692017,0.7135701179504395,fault_high_domain_high
TEP,6,26,0.059215959161520004,0.5562682151794434,0.6820399761199951,fault_high_domain_high
TEP,6,27,0.07100672274827957,0.8163265585899353,0.6782979965209961,fault_high_domain_high
TEP,6,28,0.05893681198358536,0.5486880540847778,0.6732496023178101,fault_high_domain_high
TEP,6,29,0.06780727207660675,0.7516034841537476,0.7348198890686035,fault_high_domain_high
TEP,6,30,0.056887898594141006,0.4781341254711151,0.697259783744812,fault_high_domain_low
TEP,6,31,0.06259799003601074,0.6530612111091614,0.6913692951202393,fault_high_domain_high
TEP,6,32,0.06316521018743515,0.6658892035484314,0.7207518219947815,fault_high_domain_high
TEP,7,0,0.04910406842827797,0.23965014517307281,0.6564969420433044,fault_high_domain_low
TEP,7,1,0.13137619197368622,0.9877551198005676,0.5285086035728455,fault_high_domain_high
TEP,7,2,0.051142748445272446,0.294460654258728,0.4699881970882416,fault_low_domain_low
TEP,7,3,0.05214587599039078,0.32711368799209595,0.36141854524612427,fault_low_domain_low
TEP,7,4,0.043891541659832,0.09446064382791519,0.3741104304790497,fault_low_domain_low
TEP,7,5,0.04113899543881416,0.05306122452020645,0.2920098900794983,fault_low_domain_low
TEP,7,6,0.05622533708810806,0.4612244963645935,0.31951674818992615,fault_low_domain_low
TEP,7,7,0.04822159931063652,0.21399417519569397,0.2739071846008301,fault_low_domain_low
TEP,7,8,0.051642127335071564,0.31137025356292725,0.2781141996383667,fault_low_domain_low
TEP,7,9,0.05323661491274834,0.365597665309906,0.30268898606300354,fault_low_domain_low
TEP,7,10,0.0466817244887352,0.16618075966835022,0.27417004108428955,fault_low_domain_low
TEP,7,11,0.056979671120643616,0.48163264989852905,0.29172590374946594,fault_low_domain_low
TEP,7,12,0.05928272008895874,0.559183657169342,0.3003980815410614,fault_low_domain_high
TEP,7,13,0.058859456330537796,0.5457726120948792,0.3295919597148895,fault_low_domain_high
TEP,7,14,0.03961731866002083,0.034402333199977875,0.30070626735687256,fault_low_domain_low
TEP,7,15,0.05979955941438675,0.5749270915985107,0.2636583149433136,fault_low_domain_high
TEP,7,16,0.055555082857608795,0.4349854290485382,0.2731373608112335,fault_low_domain_low
TEP,7,17,0.048014357686042786,0.20758017897605896,0.2948598563671112,fault_low_domain_low
TEP,7,18,0.04086308553814888,0.04897959157824516,0.5215088725090027,fault_high_domain_low
TEP,7,19,0.04943327233195305,0.24956268072128296,0.2906515896320343,fault_low_domain_low
TEP,7,20,0.05306869000196457,0.35860058665275574,0.31522589921951294,fault_low_domain_low
TEP,7,21,0.04967581108212471,0.25364431738853455,0.3397837281227112,fault_low_domain_low
TEP,7,22,0.06567125022411346,0.7148687839508057,0.3212451934814453,fault_low_domain_high
TEP,7,23,0.043085094541311264,0.08221574127674103,0.28458672761917114,fault_low_domain_low
TEP,7,24,0.06038685888051987,0.5941690802574158,0.28009650111198425,fault_low_domain_high
TEP,7,25,0.049079425632953644,0.23790086805820465,0.41140851378440857,fault_low_domain_low
TEP,7,26,0.053252603858709335,0.36618074774742126,0.28081074357032776,fault_low_domain_low
TEP,7,27,0.05518943443894386,0.42507287859916687,0.32379281520843506,fault_low_domain_low
TEP,7,28,0.053907472640275955,0.38483965396881104,0.27886757254600525,fault_low_domain_low
TEP,7,29,0.06440470367670059,0.6915451884269714,0.2824627459049225,fault_low_domain_high
TEP,7,30,0.04782697930932045,0.2005830854177475,0.3159128725528717,fault_low_domain_low
TEP,7,31,0.059710487723350525,0.5731778144836426,0.2726496458053589,fault_low_domain_high
TEP,7,32,0.04232395440340042,0.06997084617614746,0.3248932957649231,fault_low_domain_low
TEP,8,0,0.041049860417842865,0.051311954855918884,0.5953525304794312,fault_high_domain_low
TEP,8,1,0.06297540664672852,0.6623906493186951,0.6873477101325989,fault_high_domain_high
TEP,8,2,0.04236457496881485,0.07113702595233917,0.4191966652870178,fault_low_domain_low
TEP,8,3,0.055770259350538254,0.44256559014320374,0.38432714343070984,fault_low_domain_low
TEP,8,4,0.05295192822813988,0.35568514466285706,0.34274041652679443,fault_low_domain_low
TEP,8,5,0.0551157221198082,0.42157435417175293,0.35301530361175537,fault_low_domain_low
TEP,8,6,0.044752974063158035,0.11253644526004791,0.3528386652469635,fault_low_domain_low
TEP,8,7,0.04460003972053528,0.10903789848089218,0.36940717697143555,fault_low_domain_low
TEP,8,8,0.04524636268615723,0.12769679725170135,0.43997418880462646,fault_low_domain_low
TEP,8,9,0.04776327684521675,0.19883382320404053,0.37178945541381836,fault_low_domain_low
TEP,8,10,0.04911206662654877,0.24023324251174927,0.3717342019081116,fault_low_domain_low
TEP,8,11,0.05267159268260002,0.3422740399837494,0.29998067021369934,fault_low_domain_low
TEP,8,12,0.049239132553339005,0.24314868450164795,0.3956833779811859,fault_low_domain_low
TEP,8,13,0.05225976184010506,0.3306122422218323,0.3555544316768646,fault_low_domain_low
TEP,8,14,0.04848335310816765,0.22332361340522766,0.30059394240379333,fault_low_domain_low
TEP,8,15,0.05826013907790184,0.5306122303009033,0.3725886940956116,fault_low_domain_high
TEP,8,16,0.05508210510015488,0.4192419946193695,0.2967618703842163,fault_low_domain_low
TEP,8,17,0.04661213979125023,0.16151604056358337,0.29502955079078674,fault_low_domain_low
TEP,8,18,0.053877539932727814,0.3842565715312958,0.32475608587265015,fault_low_domain_low
TEP,8,19,0.03594115749001503,0.009912536479532719,0.3154155910015106,fault_low_domain_low
TEP,8,20,0.04376784712076187,0.09212827682495117,0.33330243825912476,fault_low_domain_low
TEP,8,21,0.043389033526182175,0.08688046783208847,0.33087870478630066,fault_low_domain_low
TEP,8,22,0.05245925113558769,0.33469387888908386,0.3631506562232971,fault_low_domain_low
TEP,8,23,0.04936880245804787,0.24723032116889954,0.303236186504364,fault_low_domain_low
TEP,8,24,0.041329607367515564,0.05481049418449402,0.32536041736602783,fault_low_domain_low
TEP,8,25,0.04654381796717644,0.15685130655765533,0.31086215376853943,fault_low_domain_low
TEP,8,26,0.038739416748285294,0.026822157204151154,0.2855251431465149,fault_low_domain_low
TEP,8,27,0.048700347542762756,0.23148688673973083,0.3018462061882019,fault_low_domain_low
TEP,8,28,0.05446501076221466,0.401166170835495,0.28256672620773315,fault_low_domain_low
TEP,8,29,0.07383041828870773,0.8536443114280701,0.2935154139995575,fault_low_domain_high
TEP,8,30,0.06568071246147156,0.7154518961906433,0.29622697830200195,fault_low_domain_high
TEP,8,31,0.06699424982070923,0.7405247688293457,0.3100997805595398,fault_low_domain_high
TEP,8,32,0.0550803504884243,0.41865888237953186,0.35133129358291626,fault_low_domain_low
TEP,9,0,0.02491564117372036,0.001166180707514286,0.5125060677528381,fault_high_domain_low
TEP,9,1,0.09727991372346878,0.9766764044761658,0.5161260366439819,fault_high_domain_high
TEP,9,2,0.06598521769046783,0.7189504504203796,0.41285479068756104,fault_low_domain_high
TEP,9,3,0.06063193827867508,0.6011661887168884,0.4066351354122162,fault_low_domain_high
TEP,9,4,0.07023006677627563,0.8058308959007263,0.5237046480178833,fault_high_domain_high
TEP,9,5,0.07847709953784943,0.8985422849655151,0.31764936447143555,fault_low_domain_high
TEP,9,6,0.07393798232078552,0.8571428656578064,0.3258214294910431,fault_low_domain_high
TEP,9,7,0.0676216408610344,0.7475218772888184,0.2838931083679199,fault_low_domain_high
TEP,9,8,0.0754166841506958,0.8746355772018433,0.27226340770721436,fault_low_domain_high
TEP,9,9,0.06406208872795105,0.6833819150924683,0.27040570974349976,fault_low_domain_high
TEP,9,10,0.059948381036520004,0.582507312297821,0.3453606963157654,fault_low_domain_high
TEP,9,11,0.06839774549007416,0.7620991468429565,0.30244043469429016,fault_low_domain_high
TEP,9,12,0.06270686537027359,0.6559766530990601,0.279404878616333,fault_low_domain_high
TEP,9,13,0.060356587171554565,0.5924198031425476,0.35141855478286743,fault_low_domain_high
TEP,9,14,0.06399212032556534,0.6804664731025696,0.32649126648902893,fault_low_domain_high
TEP,9,15,0.0687495544552803,0.7725947499275208,0.4378317594528198,fault_low_domain_high
TEP,9,16,0.06427262723445892,0.6880466341972351,0.4083369970321655,fault_low_domain_high
TEP,9,17,0.06939950585365295,0.7889212965965271,0.45947763323783875,fault_low_domain_high
TEP,9,18,0.06481625139713287,0.7008746266365051,0.35131409764289856,fault_low_domain_high
TEP,9,19,0.05940258502960205,0.5650146007537842,0.3640507161617279,fault_low_domain_high
TEP,9,20,0.06667791306972504,0.7346938848495483,0.3047206997871399,fault_low_domain_high
TEP,9,21,0.06633438915014267,0.7265306115150452,0.40693962574005127,fault_low_domain_high
TEP,9,22,0.05893993005156517,0.5492711663246155,0.3926461338996887,fault_low_domain_high
TEP,9,23,0.04927828162908554,0.24606414139270782,0.30065515637397766,fault_low_domain_low
TEP,9,24,0.055971164256334305,0.45306122303009033,0.34182286262512207,fault_low_domain_low
TEP,9,25,0.051159556955099106,0.2962099015712738,0.3277355432510376,fault_low_domain_low
TEP,9,26,0.05063772201538086,0.28338193893432617,0.40472573041915894,fault_low_domain_low
TEP,9,27,0.045668140053749084,0.13527697324752808,0.4147815406322479,fault_low_domain_low
TEP,9,28,0.039696551859378815,0.035568512976169586,0.48014336824417114,fault_low_domain_low
TEP,9,29,0.04258045554161072,0.07696793228387833,0.4515809714794159,fault_low_domain_low
TEP,9,30,0.050419509410858154,0.27696794271469116,0.3863009512424469,fault_low_domain_low
TEP,9,31,0.03103373385965824,0.0017492711776867509,0.4645763635635376,fault_low_domain_low
TEP,9,32,0.038152169436216354,0.021574344485998154,0.282328337430954,fault_low_domain_low
TEP,10,0,0.10594736039638519,0.9830904006958008,0.43770575523376465,fault_low_domain_high
TEP,10,1,0.1762990653514862,0.9976676106452942,0.6573833227157593,fault_high_domain_high
TEP,10,2,0.06156732514500618,0.6268221735954285,0.7347204685211182,fault_high_domain_high
TEP,10,3,0.050381168723106384,0.27580174803733826,0.7328818440437317,fault_high_domain_low
TEP,10,4,0.048877499997615814,0.23381924629211426,0.7066482901573181,fault_high_domain_low
TEP,10,5,0.06112641096115112,0.615160346031189,0.5656700730323792,fault_high_domain_high
TEP,10,6,0.05932167172431946,0.5620990991592407,0.5044971108436584,fault_high_domain_high
TEP,10,7,0.09094875305891037,0.9638484120368958,0.5467541813850403,fault_high_domain_high
TEP,10,8,0.0642833486199379,0.6886297464370728,0.4559512734413147,fault_low_domain_high
TEP,10,9,0.07268162816762924,0.8390670418739319,0.6083526015281677,fault_high_domain_high
TEP,10,10,0.07814410328865051,0.8962098956108093,0.3912489414215088,fault_low_domain_high
TEP,10,11,0.07022204995155334,0.8046647310256958,0.36061862111091614,fault_low_domain_high
TEP,10,12,0.07252159714698792,0.8379008769989014,0.507332980632782,fault_high_domain_high
TEP,10,13,0.06884962320327759,0.77667635679245,0.39097023010253906,fault_low_domain_high
TEP,10,14,0.05957698076963425,0.5690962076187134,0.5074739456176758,fault_high_domain_high
TEP,10,15,0.057326074689626694,0.49737608432769775,0.510033905506134,fault_high_domain_low
TEP,10,16,0.06433325260877609,0.6897959113121033,0.5074381232261658,fault_high_domain_high
TEP,10,17,0.049140676856040955,0.24139942228794098,0.5637003779411316,fault_high_domain_low
TEP,10,18,0.0600854828953743,0.5854227542877197,0.6385131478309631,fault_high_domain_high
TEP,10,19,0.06010020896792412,0.5865889191627502,0.5949510931968689,fault_high_domain_high
TEP,10,20,0.060683660209178925,0.6029154658317566,0.5027267336845398,fault_high_domain_high
TEP,10,21,0.043358758091926575,0.08629737794399261,0.5966480374336243,fault_high_domain_low
TEP,10,22,0.05120367184281349,0.2985422611236572,0.6406971216201782,fault_high_domain_low
TEP,10,23,0.04379324987530708,0.09271136671304703,0.6146594882011414,fault_high_domain_low
TEP,10,24,0.04629873111844063,0.14868804812431335,0.5906035304069519,fault_high_domain_low
TEP,10,25,0.03728092461824417,0.016326529905200005,0.6370784640312195,fault_high_domain_low
TEP,10,26,0.03561066463589668,0.007580175064504147,0.5457519292831421,fault_high_domain_low
TEP,10,27,0.03754029422998428,0.01924198307096958,0.650477945804596,fault_high_domain_low
TEP,10,28,0.036880746483802795,0.014577259309589863,0.6326797008514404,fault_high_domain_low
TEP,10,29,0.05620451271533966,0.4600583016872406,0.6005244851112366,fault_high_domain_low
TEP,10,30,0.041251614689826965,0.05422740429639816,0.6093397736549377,fault_high_domain_low
TEP,10,31,0.03989717364311218,0.03906705603003502,0.6476507782936096,fault_high_domain_low
TEP,10,32,0.03612285107374191,0.011661808006465435,0.568995475769043,fault_high_domain_low
TEP,11,0,0.04869305342435837,0.23032070696353912,0.30882328748703003,fault_low_domain_low
TEP,11,1,0.04909779503941536,0.23906706273555756,0.34353893995285034,fault_low_domain_low
TEP,11,2,0.045315276831388474,0.12944605946540833,0.27396535873413086,fault_low_domain_low
TEP,11,3,0.05278857797384262,0.35043731331825256,0.30039703845977783,fault_low_domain_low
TEP,11,4,0.06301369518041611,0.6635568737983704,0.29614847898483276,fault_low_domain_high
TEP,11,5,0.04481351375579834,0.11486880481243134,0.3169604539871216,fault_low_domain_low
TEP,11,6,0.04662129655480385,0.16268222033977509,0.3515036702156067,fault_low_domain_low
TEP,11,7,0.051844533532857895,0.317201167345047,0.28261497616767883,fault_low_domain_low
TEP,11,8,0.04086558520793915,0.04956268146634102,0.3472651541233063,fault_low_domain_low
TEP,11,9,0.057372476905584335,0.5008746385574341,0.28187093138694763,fault_low_domain_high
TEP,11,10,0.04486032947897911,0.1166180744767189,0.2866753041744232,fault_low_domain_low
TEP,11,11,0.04778662696480751,0.20000000298023224,0.3307586908340454,fault_low_domain_low
TEP,11,12,0.051919855177402496,0.3195335268974304,0.36002787947654724,fault_low_domain_low
TEP,11,13,0.05159543454647064,0.31020408868789673,0.3107306957244873,fault_low_domain_low
TEP,11,14,0.05825984850525856,0.5300291776657104,0.3409830927848816,fault_low_domain_high
TEP,11,15,0.05551988258957863,0.43440234661102295,0.30483534932136536,fault_low_domain_low
TEP,11,16,0.05002899467945099,0.26822158694267273,0.30427485704421997,fault_low_domain_low
TEP,11,17,0.05474279448390007,0.40932944416999817,0.31689199805259705,fault_low_domain_low
TEP,11,18,0.05219205096364021,0.3288629651069641,0.26943501830101013,fault_low_domain_low
TEP,11,19,0.050620321184396744,0.2827988266944885,0.28393295407295227,fault_low_domain_low
TEP,11,20,0.057242508977651596,0.49212828278541565,0.37031736969947815,fault_low_domain_low
TEP,11,21,0.054256610572338104,0.39475217461586,0.3409551978111267,fault_low_domain_low
TEP,11,22,0.05522012710571289,0.4262390732765198,0.2866916358470917,fault_low_domain_low
TEP,11,23,0.04982631653547287,0.262390673160553,0.26774510741233826,fault_low_domain_low
TEP,11,24,0.04735241457819939,0.18775510787963867,0.30650538206100464,fault_low_domain_low
TEP,11,25,0.04923931881785393,0.2437317818403244,0.29599088430404663,fault_low_domain_low
TEP,11,26,0.054548703134059906,0.4046647250652313,0.3522029519081116,fault_low_domain_low
TEP,11,27,0.05731350556015968,0.49620991945266724,0.31025129556655884,fault_low_domain_low
TEP,11,28,0.051465507596731186,0.30612245202064514,0.38483375310897827,fault_low_domain_low
TEP,11,29,0.050227608531713486,0.27230319380760193,0.2736548185348511,fault_low_domain_low
TEP,11,30,0.05823434516787529,0.527113676071167,0.3367953598499298,fault_low_domain_high
TEP,11,31,0.060193248093128204,0.588921308517456,0.28911903500556946,fault_low_domain_high
TEP,11,32,0.05293761193752289,0.35451894998550415,0.2733091115951538,fault_low_domain_low
TEP,12,0,0.0746680200099945,0.8664723038673401,0.5378305315971375,fault_high_domain_high
TEP,12,1,0.19733300805091858,0.9994168877601624,0.6415567398071289,fault_high_domain_high
TEP,12,2,0.07476218789815903,0.8682215809822083,0.6907882690429688,fault_high_domain_high
TEP,12,3,0.06882946193218231,0.7755101919174194,0.674878716468811,fault_high_domain_high
TEP,12,4,0.06269580125808716,0.6553936004638672,0.6354818940162659,fault_high_domain_high
TEP,12,5,0.07528937608003616,0.8734694123268127,0.6763659715652466,fault_high_domain_high
TEP,12,6,0.051891908049583435,0.3183673322200775,0.6418399214744568,fault_high_domain_low
TEP,12,7,0.05246882513165474,0.3358600437641144,0.6329241991043091,fault_high_domain_low
TEP,12,8,0.0734783187508583,0.8489795923233032,0.6190310716629028,fault_high_domain_high
TEP,12,9,0.06996779143810272,0.8011661767959595,0.6831273436546326,fault_high_domain_high
TEP,12,10,0.05934915319085121,0.5626822113990784,0.6666505336761475,fault_high_domain_high
TEP,12,11,0.05422993376851082,0.39358600974082947,0.6244528293609619,fault_high_domain_low
TEP,12,12,0.0635012835264206,0.6705539226531982,0.7284677624702454,fault_high_domain_high
TEP,12,13,0.058604177087545395,0.539941668510437,0.6757144331932068,fault_high_domain_high
TEP,12,14,0.04822081699967384,0.21341107785701752,0.6618722081184387,fault_high_domain_low
TEP,12,15,0.04970218986272812,0.2553935945034027,0.6756457090377808,fault_high_domain_low
